0.000	0.000
1.000	0.114
2.000	0.227
3.000	0.339
4.000	0.448
5.000	0.554
6.000	0.656
7.000	0.753
8.000	0.845
9.000	0.930
10.000	1.009
11.000	1.081
12.000	1.145
13.000	1.201
14.000	1.249
15.000	1.288
16.000	1.318
17.000	1.340
18.000	1.352
19.000	1.356
20.000	1.351
21.000	1.338
22.000	1.316
23.000	1.287
24.000	1.251
25.000	1.207
26.000	1.157
27.000	1.102
28.000	1.042
29.000	0.977
30.000	0.909
31.000	0.838
32.000	0.765
33.000	0.691
34.000	0.617
35.000	0.544
36.000	0.471
37.000	0.401
38.000	0.334
39.000	0.271
40.000	0.212
41.000	0.159
42.000	0.111
43.000	0.070
44.000	0.036
45.000	0.009
46.000	-0.010
47.000	-0.020
48.000	-0.022
49.000	-0.016
50.000	0.000
51.000	0.024
52.000	0.058
53.000	0.100
54.000	0.150
55.000	0.209
56.000	0.276
57.000	0.350
58.000	0.431
59.000	0.519
60.000	0.612
61.000	0.711
62.000	0.814
63.000	0.921
64.000	1.031
65.000	1.144
66.000	1.257
67.000	1.371
68.000	1.485
69.000	1.598
70.000	1.709
71.000	1.817
72.000	1.922
73.000	2.022
74.000	2.117
75.000	2.207
76.000	2.291
77.000	2.367
78.000	2.436
79.000	2.498
80.000	2.551
81.000	2.596
82.000	2.632
83.000	2.660
84.000	2.678
85.000	2.688
86.000	2.689
87.000	2.681
88.000	2.665
89.000	2.641
90.000	2.609
91.000	2.570
92.000	2.525
93.000	2.473
94.000	2.416
95.000	2.354
96.000	2.288
97.000	2.219
98.000	2.147
99.000	2.074
100.000	2.000
101.000	1.926
102.000	1.853
103.000	1.781
104.000	1.712
105.000	1.646
106.000	1.584
107.000	1.527
108.000	1.475
109.000	1.430
110.000	1.391
111.000	1.359
112.000	1.335
113.000	1.319
114.000	1.311
115.000	1.312
116.000	1.322
117.000	1.340
118.000	1.368
119.000	1.404
120.000	1.449
121.000	1.502
122.000	1.564
123.000	1.633
124.000	1.709
125.000	1.793
126.000	1.883
127.000	1.978
128.000	2.078
129.000	2.183
130.000	2.291
131.000	2.402
132.000	2.515
133.000	2.629
134.000	2.743
135.000	2.856
136.000	2.969
137.000	3.079
138.000	3.186
139.000	3.289
140.000	3.388
141.000	3.481
142.000	3.569
143.000	3.650
144.000	3.724
145.000	3.791
146.000	3.850
147.000	3.900
148.000	3.942
149.000	3.976
150.000	4.000
151.000	4.016
152.000	4.022
153.000	4.020
154.000	4.010
155.000	3.991
156.000	3.964
157.000	3.930
158.000	3.889
159.000	3.841
160.000	3.788
161.000	3.729
162.000	3.666
163.000	3.599
164.000	3.529
165.000	3.456
166.000	3.383
167.000	3.309
168.000	3.235
169.000	3.162
170.000	3.091
171.000	3.023
172.000	2.958
173.000	2.898
174.000	2.843
175.000	2.793
176.000	2.749
177.000	2.713
178.000	2.684
179.000	2.662
180.000	2.649
181.000	2.644
182.000	2.648
183.000	2.660
184.000	2.682
185.000	2.712
186.000	2.751
187.000	2.799
188.000	2.855
189.000	2.919
190.000	2.991
191.000	3.070
192.000	3.155
193.000	3.247
194.000	3.344
195.000	3.446
196.000	3.552
197.000	3.661
198.000	3.773
199.000	3.886
